"schoolid","schoolname","calendaryear","totaljd","hispanicjd","amindianjd","asianjd","blackjd","nathawjd","twoormorejd","minorityjd","whitejd","nonresalienjd","unknownjd","menjd","hispanicmenjd","amindianmenjd","asianmenjd","blackmenjd","nathawmenjd","twoormoremenjd","minoritymenjd","whitemenjd","nonresalienmenjd","unknownmenjd","womenjd","hispanicwomenjd","amindianwomenjd","asianwomenjd","blackwomenjd","nathawwomenjd","twoormorewomenjd","minoritywomenjd","whitewomenjd","nonresalienwomenjd","unknownwomenjd","otherjd","hispanicotherjd","amindianotherjd","asianotherjd","blackotherjd","nathawotherjd","twoormoreotherjd","minorityotherjd","whiteotherjd","nonresalienotherjd","unknownotherjd","totalftjd","fthispanicjd","ftamindjd","ftasianjd","ftblackjd","ftnathawjd","fttwoormorejd","ftminorityjd","ftwhitejd","ftnonresalienjd","ftunknownjd","totalptjd","pthispanicjd","ptamindjd","ptasianjd","ptblackjd","ptnathawjd","pttwoormorejd","ptminorityjd","ptwhitejd","ptnonresalienjd","ptunknownjd","totaljd1","hispanicjd1","amindianjd1","asianjd1","blackjd1","nathawjd1","twoormorejd1","minorityjd1","whitejd1","nonresalienjd1","unknownjd1","amindianmenjd1","amindianotherjd1","amindianwomenjd1","asianmenjd1","asianotherjd1","asianwomenjd1","blackmenjd1","blackotherjd1","blackwomenjd1","hispanicmenjd1","hispanicotherjd1","hispanicwomenjd1","minoritymenjd1","minorityotherjd1","minoritywomenjd1","nathawmenjd1","nathawotherjd1","nathawwomenjd1","nonresalienmenjd1","nonresalienotherjd1","nonresalienwomenjd1","twoormoremenjd1","twoormoreotherjd1","twoormorewomenjd1","unknownmenjd1","unknownotherjd1","unknownwomenjd1","whitemenjd1","whiteotherjd1","whitewomenjd1","menjd1","otherjd1","womenjd1","totaljd2","amindianjd2","amindianmenjd2","amindianotherjd2","amindianwomenjd2","asianjd2","asianmenjd2","asianotherjd2","asianwomenjd2","blackjd2","blackmenjd2","blackotherjd2","blackwomenjd2","hispanicjd2","hispanicmenjd2","hispanicotherjd2","hispanicwomenjd2","minorityjd2","minoritymenjd2","minorityotherjd2","minoritywomenjd2","nathawjd2","nathawmenjd2","nathawotherjd2","nathawwomenjd2","nonresalienjd2","nonresalienmenjd2","nonresalienotherjd2","nonresalienwomenjd2","twoormorejd2","twoormoremenjd2","twoormoreotherjd2","twoormorewomenjd2","unknownjd2","unknownmenjd2","unknownotherjd2","unknownwomenjd2","whitejd2","whitemenjd2","whiteotherjd2","whitewomenjd2","menjd2","otherjd2","womenjd2","totaljd3","amindianjd3","amindianmenjd3","amindianotherjd3","amindianwomenjd3","asianjd3","asianmenjd3","asianotherjd3","asianwomenjd3","blackjd3","blackmenjd3","blackotherjd3","blackwomenjd3","hispanicjd3","hispanicmenjd3","hispanicotherjd3","hispanicwomenjd3","minorityjd3","minoritymenjd3","minorityotherjd3","minoritywomenjd3","nathawjd3","nathawmenjd3","nathawotherjd3","nathawwomenjd3","nonresalienjd3","nonresalienmenjd3","nonresalienotherjd3","nonresalienwomenjd3","twoormorejd3","twoormoremenjd3","twoormoreotherjd3","twoormorewomenjd3","unknownjd3","unknownmenjd3","unknownotherjd3","unknownwomenjd3","whitejd3","whitemenjd3","whiteotherjd3","whitewomenjd3","menjd3","otherjd3","womenjd3","totaljd4","amindianjd4","amindianmenjd4","amindianotherjd4","amindianwomenjd4","asianjd4","asianmenjd4","asianotherjd4","asianwomenjd4","blackjd4","blackmenjd4","blackotherjd4","blackwomenjd4","hispanicjd4","hispanicmenjd4","hispanicotherjd4","hispanicwomenjd4","minorityjd4","minoritymenjd4","minorityotherjd4","minoritywomenjd4","nathawjd4","nathawmenjd4","nathawotherjd4","nathawwomenjd4","nonresalienjd4","nonresalienmenjd4","nonresalienotherjd4","nonresalienwomenjd4","twoormorejd4","twoormoremenjd4","twoormoreotherjd4","twoormorewomenjd4","unknownjd4","unknownmenjd4","unknownotherjd4","unknownwomenjd4","whitejd4","whitemenjd4","whiteotherjd4","whitewomenjd4","menjd4","otherjd4","womenjd4"
"00302400","Case Western Reserve University","2019","401","20","1","22","28","0","10","81","296","24","0","170","7","0","6","16","0","0","29","129","12","0","231","13","1","16","12","0","10","52","167","12","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","122","5","0","6","7","0","2","20","94","8","0","0","0","0","1","0","5","1","0","6","2","0","3","4","0","16","0","0","0","6","0","2","0","0","2","0","0","0","37","0","57","47","0","75","155","1","0","0","1","14","5","0","9","17","13","0","4","4","2","0","2","42","20","0","22","0","0","0","0","5","2","0","3","6","0","0","6","0","0","0","0","108","53","0","55","75","0","80","124","0","0","0","0","2","0","0","2","4","2","0","2","11","3","0","8","19","5","0","14","0","0","0","0","11","4","0","7","2","0","0","2","0","0","0","0","94","39","0","55","48","0","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00303200","Cleveland State University","2019","403","15","3","9","41","0","2","70","323","0","10","206","3","1","4","20","0","1","29","171","0","6","197","12","2","5","21","0","1","41","152","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","144","8","3","0","17","0","0","28","113","0","3","1","0","2","0","0","0","9","0","8","2","0","6","12","0","16","0","0","0","0","0","0","0","0","0","3","0","0","57","0","56","72","0","72","131","0","0","0","0","4","1","0","3","14","5","0","9","2","0","0","2","21","7","0","14","0","0","0","0","0","0","0","0","1","1","0","0","6","2","0","4","104","57","0","47","66","0","65","95","0","0","0","0","2","1","0","1","4","3","0","1","3","1","0","2","9","5","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","85","45","0","40","51","0","44","33","0","0","0","0","3","2","0","1","6","3","0","3","2","0","0","2","12","5","0","7","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","21","12","0","9","17","0","16"
"00308900","Ohio Northern University","2019","138","7","0","6","13","0","1","27","107","4","0","68","4","0","3","5","0","0","12","55","1","0","70","3","0","3","8","0","1","15","52","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","48","3","0","2","6","0","1","12","35","1","0","0","0","0","2","0","0","3","0","3","2","0","1","7","0","5","0","0","0","1","0","0","0","0","1","0","0","0","17","0","18","25","0","23","42","0","0","0","0","2","0","0","2","3","0","0","3","1","0","0","1","6","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","20","0","16","20","0","22","48","0","0","0","0","2","1","0","1","4","2","0","2","3","2","0","1","9","5","0","4","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","36","18","0","18","23","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00309000","Ohio State University","2019","577","35","1","27","29","0","25","117","435","15","10","292","15","0","10","15","0","18","58","225","6","3","284","20","1","17","14","0","7","59","209","9","7","1","0","0","0","0","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","193","10","0","10","8","0","3","31","153","5","4","0","0","0","3","0","7","2","0","6","4","0","6","11","0","20","0","0","0","3","0","2","2","0","1","1","0","3","79","1","73","94","1","98","183","1","0","0","1","7","2","0","5","11","7","0","4","13","5","0","8","44","22","0","22","0","0","0","0","6","1","0","5","12","8","0","4","1","0","0","1","132","63","0","69","86","0","97","201","0","0","0","0","10","5","0","5","10","6","0","4","12","6","0","6","42","25","0","17","0","0","0","0","4","2","0","2","10","8","0","2","5","2","0","3","150","83","0","67","112","0","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00312300","University of Akron","2019","416","21","0","14","21","0","17","73","329","0","14","233","12","0","8","9","0","10","39","184","0","10","183","9","0","6","12","0","7","34","145","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","107","3","0","2","3","0","6","14","89","0","4","0","0","0","2","0","0","0","0","3","1","0","2","8","0","6","0","0","0","0","0","0","5","0","1","3","0","1","51","0","38","62","0","45","143","0","0","0","0","7","3","0","4","8","3","0","5","7","4","0","3","28","13","0","15","0","0","0","0","0","0","0","0","6","3","0","3","7","4","0","3","108","62","0","46","79","0","64","141","0","0","0","0","5","3","0","2","8","6","0","2","9","6","0","3","27","17","0","10","0","0","0","0","0","0","0","0","5","2","0","3","3","3","0","0","111","63","0","48","83","0","58","25","0","0","0","0","0","0","0","0","2","0","0","2","2","1","0","1","4","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","8","0","13","9","0","16"
"00312500","University of Cincinnati","2019","363","18","4","10","22","0","8","62","275","11","15","165","9","1","3","12","0","2","27","124","5","9","198","9","3","7","10","0","6","35","151","6","6","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","134","10","2","3","8","0","1","24","105","1","4","0","0","2","1","0","2","4","0","4","4","0","6","9","0","15","0","0","0","0","0","1","0","0","1","1","0","3","43","0","62","53","0","81","131","2","1","0","1","3","1","0","2","9","5","0","4","5","3","0","2","26","12","0","14","0","0","0","0","4","3","0","1","7","2","0","5","7","4","0","3","94","44","0","50","63","0","68","98","0","0","0","0","4","1","0","3","5","3","0","2","3","2","0","1","12","6","0","6","0","0","0","0","6","2","0","4","0","0","0","0","4","4","0","0","76","37","0","39","49","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00312700","University of Dayton","2019","248","12","3","8","27","1","12","63","178","0","7","114","5","2","5","10","1","4","27","80","0","7","134","7","1","3","17","0","8","36","98","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","121","8","0","4","12","1","5","30","85","0","6","0","0","0","2","0","2","4","0","8","2","0","6","10","0","20","1","0","0","0","0","0","1","0","4","6","0","0","39","0","46","55","0","66","52","1","1","0","0","2","2","0","0","8","4","0","4","3","2","0","1","19","11","0","8","0","0","0","0","0","0","0","0","5","2","0","3","0","0","0","0","33","14","0","19","25","0","27","75","2","1","0","1","2","1","0","1","7","2","0","5","1","1","0","0","14","6","0","8","0","0","0","0","0","0","0","0","2","1","0","1","1","1","0","0","60","27","0","33","34","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00313100","University of Toledo","2019","278","14","0","9","12","1","10","46","226","0","6","126","2","0","3","6","1","4","16","107","0","3","152","12","0","6","6","0","6","30","119","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","102","3","0","1","6","0","6","16","84","0","2","0","0","0","0","0","1","3","0","3","0","0","3","5","0","11","0","0","0","0","0","0","2","0","4","0","0","2","41","0","43","46","0","56","79","0","0","0","0","4","1","0","3","1","0","0","1","5","0","0","5","13","2","0","11","0","0","0","0","0","0","0","0","3","1","0","2","3","2","0","1","63","27","0","36","31","0","48","78","0","0","0","0","2","0","0","2","4","2","0","2","5","2","0","3","13","6","0","7","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","65","32","0","33","38","0","40","19","0","0","0","0","2","2","0","0","1","1","0","0","1","0","0","1","4","3","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","14","7","0","7","11","0","8"
"00316614","Oklahoma City University","2019","460","51","27","24","25","0","40","167","282","3","8","206","16","13","6","6","0","19","60","139","1","6","254","35","14","18","19","0","21","107","143","2","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","171","25","5","6","7","0","11","54","116","0","1","4","0","1","3","0","3","2","0","5","7","0","18","17","0","37","0","0","0","0","0","0","1","0","10","1","0","0","54","0","62","72","0","99","144","8","5","0","3","6","1","0","5","6","1","0","5","11","8","0","3","50","27","0","23","0","0","0","0","0","0","0","0","19","12","0","7","5","3","0","2","89","48","0","41","78","0","66","145","14","4","0","10","12","2","0","10","12","3","0","9","15","1","0","14","63","16","0","47","0","0","0","0","3","1","0","2","10","6","0","4","2","2","0","0","77","37","0","40","56","0","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00318400","University of Oklahoma","2019","500","35","25","13","17","0","50","140","353","4","3","259","17","13","7","6","0","24","67","189","2","1","241","18","12","6","11","0","26","73","164","2","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","165","15","6","7","4","0","15","47","117","0","1","3","0","3","4","0","3","0","0","4","8","0","7","19","0","28","0","0","0","0","0","0","4","0","11","1","0","0","60","0","57","80","0","85","173","10","3","0","7","3","3","0","0","7","2","0","5","13","4","0","9","52","23","0","29","0","0","0","0","1","1","0","0","19","11","0","8","2","0","0","2","118","61","0","57","85","0","88","162","9","7","0","2","3","0","0","3","6","4","0","2","7","5","0","2","41","25","0","16","0","0","0","0","3","1","0","2","16","9","0","7","0","0","0","0","118","68","0","50","94","0","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00318500","University of Tulsa","2019","307","13","15","4","13","1","42","88","207","2","10","154","5","6","4","7","1","21","44","104","1","5","152","8","9","0","6","0","21","44","102","1","5","1","0","0","0","0","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","127","7","3","1","6","1","18","36","89","1","1","1","0","2","1","0","0","3","0","3","3","0","4","18","0","18","1","0","0","1","0","0","9","0","9","1","0","0","38","0","51","58","0","69","110","8","1","0","7","3","3","0","0","4","3","0","1","5","2","0","3","35","16","0","19","0","0","0","0","1","0","0","1","15","7","0","8","7","3","0","4","67","38","0","29","57","0","53","70","4","4","0","0","0","0","0","0","3","1","0","2","1","0","0","1","17","10","0","7","0","0","0","0","0","0","0","0","9","5","0","4","2","1","0","1","51","28","1","22","39","1","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00319100","Concordia Law School","2019","190","16","0","3","4","1","19","43","133","2","12","110","9","0","2","3","0","13","27","78","1","4","80","7","0","1","1","1","6","16","55","1","8","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","89","8","0","1","2","1","12","24","58","0","7","0","0","0","0","0","1","2","0","0","3","0","5","14","0","10","0","0","1","0","0","0","9","0","3","2","0","5","27","0","31","43","0","46","51","0","0","0","0","1","1","0","0","1","1","0","0","2","2","0","0","7","6","0","1","0","0","0","0","0","0","0","0","3","2","0","1","3","2","0","1","41","29","0","12","37","0","14","44","0","0","0","0","1","1","0","0","1","0","0","1","6","4","0","2","12","7","0","5","0","0","0","0","2","1","0","1","4","2","0","2","2","0","0","2","28","18","0","10","26","0","18","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","0","2","4","0","2"
"00319700","Lewis and Clark College","2019","554","60","10","31","18","0","15","134","385","12","23","222","18","4","10","8","0","7","47","159","4","12","332","42","6","21","10","0","8","87","226","8","11","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","180","19","5","12","8","0","2","46","126","2","6","1","0","4","3","0","9","3","0","5","9","0","10","16","0","30","0","0","0","1","0","1","0","0","2","3","0","3","57","0","69","77","0","103","178","3","1","0","2","8","3","0","5","1","0","0","1","18","4","0","14","39","13","0","26","0","0","0","0","5","3","0","2","9","5","0","4","7","5","0","2","127","53","0","74","74","0","104","166","0","0","0","0","8","2","0","6","6","4","0","2","20","4","0","16","37","11","0","26","0","0","0","0","4","0","0","4","3","1","0","2","7","4","0","3","118","43","0","75","58","0","108","30","2","2","0","0","3","2","0","1","3","1","0","2","3","1","0","2","12","7","0","5","0","0","0","0","1","0","0","1","1","1","0","0","3","0","0","3","14","6","0","8","13","0","17"
"00322300","University of Oregon","2019","412","33","3","9","8","0","31","84","309","4","15","193","17","1","2","2","0","9","31","147","2","13","219","16","2","7","6","0","22","53","162","2","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","155","13","3","2","4","0","14","36","111","1","7","1","0","2","1","0","1","1","0","3","6","0","7","14","0","22","0","0","0","1","0","0","5","0","9","6","0","1","57","0","54","78","0","77","129","0","0","0","0","7","1","0","6","2","1","0","1","8","5","0","3","30","10","0","20","0","0","0","0","0","0","0","0","13","3","0","10","2","2","0","0","97","48","0","49","60","0","69","128","0","0","0","0","0","0","0","0","2","0","0","2","12","6","0","6","18","7","0","11","0","0","0","0","3","1","0","2","4","1","0","3","6","5","0","1","101","42","0","59","55","0","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00322700","Willamette University","2019","347","41","2","17","6","2","12","80","236","0","31","160","19","1","9","5","0","5","39","108","0","13","184","22","1","8","1","2","7","41","127","0","16","3","0","0","0","0","0","0","0","1","0","2","","","","","","","","","","","","","","","","","","","","","","","131","15","1","10","1","1","2","30","87","0","14","1","0","0","5","0","5","1","0","0","7","0","8","15","0","15","0","0","1","0","0","0","1","0","1","6","1","7","37","0","50","58","1","72","107","1","0","0","1","1","0","0","1","3","3","0","0","15","9","0","6","25","13","0","12","0","0","0","0","0","0","0","0","5","1","0","4","7","2","1","4","75","33","1","41","48","2","57","109","0","0","0","0","6","4","0","2","2","1","0","1","11","3","0","8","25","11","0","14","1","0","0","1","0","0","0","0","5","3","0","2","10","5","0","5","74","38","0","36","54","0","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00325600","Drexel University","2019","449","25","0","19","29","0","10","83","325","21","20","196","12","0","11","6","0","3","32","145","9","10","249","13","0","8","23","0","7","51","176","12","10","4","0","0","0","0","0","0","0","4","0","0","","","","","","","","","","","","","","","","","","","","","","","160","9","0","7","11","0","4","31","124","3","2","0","0","0","4","0","3","2","0","9","3","0","6","11","0","20","0","0","0","1","0","2","2","0","2","1","0","1","44","4","76","57","4","99","153","0","0","0","0","7","3","0","4","9","1","0","8","9","6","0","3","29","11","0","18","0","0","0","0","9","5","0","4","4","1","0","3","10","5","0","5","105","48","0","57","69","0","84","136","0","0","0","0","5","4","0","1","9","3","0","6","7","3","0","4","23","10","0","13","0","0","0","0","9","3","0","6","2","0","0","2","8","4","0","4","96","53","0","43","70","0","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00325800","Duquesne University","2019","460","17","2","16","22","0","4","61","397","2","0","221","8","0","7","12","0","1","28","193","0","0","236","8","2","9","10","0","3","32","204","0","0","3","1","0","0","0","0","0","1","0","2","0","","","","","","","","","","","","","","","","","","","","","","","151","7","1","8","11","0","1","28","121","2","0","0","0","1","3","0","5","7","0","4","3","0","4","13","0","15","0","0","0","0","2","0","0","0","1","0","0","0","73","0","48","86","2","63","154","1","0","0","1","6","4","0","2","8","4","0","4","4","2","0","2","20","10","0","10","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","134","54","0","80","64","0","90","134","0","0","0","0","1","0","0","1","3","1","0","2","6","3","1","2","12","5","1","6","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","122","59","0","63","64","1","69","21","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","7","0","13","7","0","14"
"00331301","Widener University-Delaware","2019","599","37","5","22","55","0","13","132","441","4","22","291","13","2","11","20","0","6","52","220","3","16","308","24","3","11","35","0","7","80","221","1","6","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","235","21","0","6","17","0","6","50","173","3","9","0","0","0","2","0","4","7","0","10","6","0","15","18","0","32","0","0","0","2","0","1","3","0","3","6","0","3","80","0","93","106","0","129","173","2","1","0","1","11","6","0","5","15","4","0","11","7","2","0","5","39","15","0","24","0","0","0","0","1","1","0","0","4","2","0","2","8","6","0","2","125","65","0","60","87","0","86","156","3","1","0","2","4","2","0","2","18","6","0","12","8","4","0","4","33","13","0","20","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","1","118","65","0","53","82","0","74","35","0","0","0","0","1","1","0","0","5","3","0","2","1","1","0","0","10","6","0","4","0","0","0","0","0","0","0","0","3","1","0","2","0","0","0","0","25","10","0","15","16","0","19"
"00331302","Widener Commonwealth","2019","322","28","2","11","42","0","0","83","230","2","7","145","13","0","3","15","0","0","31","109","0","5","177","15","2","8","27","0","0","52","121","2","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","114","10","0","6","18","0","0","34","76","1","3","0","0","0","2","0","4","8","0","10","3","0","7","13","0","21","0","0","0","0","0","1","0","0","0","2","0","1","37","0","39","52","0","62","96","1","0","0","1","3","0","0","3","11","2","0","9","9","5","0","4","24","7","0","17","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","70","32","0","38","41","0","55","96","1","0","0","1","2","1","0","1","13","5","0","8","8","4","0","4","24","10","0","14","0","0","0","0","1","0","0","1","0","0","0","0","2","1","0","1","69","35","0","34","46","0","50","16","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","5","0","10","6","0","10"
